record_id,site_id,material_category,week,opening_stock,closing_stock,stockout_flag,days_below_threshold,emergency_replenishment_flag
INV-SITE_02-GRI-20260202,SITE_02,Grinding Media,2026-02-02,91.66,88.11,0,0,0
INV-SITE_02-GRI-20260209,SITE_02,Grinding Media,2026-02-09,88.11,119.21,0,0,0
INV-SITE_02-GRI-20260216,SITE_02,Grinding Media,2026-02-16,119.21,127.71,0,0,0
INV-SITE_02-GRI-20260223,SITE_02,Grinding Media,2026-02-23,127.71,88.38,0,0,0
INV-SITE_02-GRI-20260302,SITE_02,Grinding Media,2026-03-02,88.38,61.94,0,0,0
INV-SITE_02-GRI-20260309,SITE_02,Grinding Media,2026-03-09,61.94,38.26,0,3,1
INV-SITE_02-GRI-20260316,SITE_02,Grinding Media,2026-03-16,52.31,46.63,0,1,0
INV-SITE_02-GRI-20260323,SITE_02,Grinding Media,2026-03-23,46.63,15.78,0,7,1
INV-SITE_02-GRI-20260330,SITE_02,Grinding Media,2026-03-30,30.65,0.0,1,7,1
INV-SITE_02-DRI-20251103,SITE_02,Drill Consumables,2025-11-03,234.0,250.03,0,0,0
INV-SITE_02-DRI-20251110,SITE_02,Drill Consumables,2025-11-10,250.03,251.29,0,0,0
INV-SITE_02-DRI-20251117,SITE_02,Drill Consumables,2025-11-17,251.29,234.24,0,0,0
INV-SITE_02-DRI-20251124,SITE_02,Drill Consumables,2025-11-24,234.24,226.8,0,0,0
INV-SITE_02-DRI-20251201,SITE_02,Drill Consumables,2025-12-01,226.8,254.68,0,0,0
INV-SITE_02-DRI-20251208,SITE_02,Drill Consumables,2025-12-08,254.68,227.93,0,0,0
INV-SITE_02-DRI-20251215,SITE_02,Drill Consumables,2025-12-15,227.93,219.46,0,0,0
INV-SITE_02-DRI-20251222,SITE_02,Drill Consumables,2025-12-22,219.46,251.18,0,0,0
INV-SITE_02-DRI-20251229,SITE_02,Drill Consumables,2025-12-29,251.18,251.97,0,0,0
INV-SITE_02-DRI-20260105,SITE_02,Drill Consumables,2026-01-05,251.97,264.2,0,0,0
INV-SITE_02-DRI-20260112,SITE_02,Drill Consumables,2026-01-12,264.2,239.2,0,0,0
INV-SITE_02-DRI-20260119,SITE_02,Drill Consumables,2026-01-19,239.2,239.86,0,0,0
INV-SITE_02-DRI-20260126,SITE_02,Drill Consumables,2026-01-26,239.86,238.3,0,0,0
INV-SITE_02-DRI-20260202,SITE_02,Drill Consumables,2026-02-02,238.3,226.12,0,0,0
INV-SITE_02-DRI-20260209,SITE_02,Drill Consumables,2026-02-09,226.12,240.11,0,0,0
INV-SITE_02-DRI-20260216,SITE_02,Drill Consumables,2026-02-16,240.11,226.71,0,0,0
INV-SITE_02-DRI-20260223,SITE_02,Drill Consumables,2026-02-23,226.71,219.71,0,0,0
INV-SITE_02-DRI-20260302,SITE_02,Drill Consumables,2026-03-02,219.71,192.79,0,0,0
INV-SITE_02-DRI-20260309,SITE_02,Drill Consumables,2026-03-09,192.79,199.19,0,0,0
INV-SITE_02-DRI-20260316,SITE_02,Drill Consumables,2026-03-16,199.19,196.21,0,0,0
INV-SITE_02-DRI-20260323,SITE_02,Drill Consumables,2026-03-23,196.21,196.93,0,0,0
INV-SITE_02-DRI-20260330,SITE_02,Drill Consumables,2026-03-30,196.93,182.39,0,0,0
INV-SITE_02-TYR-20251103,SITE_02,Tyres,2025-11-03,233.0,219.84,0,0,0
INV-SITE_02-TYR-20251110,SITE_02,Tyres,2025-11-10,219.84,197.89,0,0,0
INV-SITE_02-TYR-20251117,SITE_02,Tyres,2025-11-17,197.89,164.0,0,0,0
INV-SITE_02-TYR-20251124,SITE_02,Tyres,2025-11-24,164.0,139.99,0,0,0
INV-SITE_02-TYR-20251201,SITE_02,Tyres,2025-12-01,139.99,155.85,0,0,0
INV-SITE_02-TYR-20251208,SITE_02,Tyres,2025-12-08,155.85,172.75,0,0,0
INV-SITE_02-TYR-20251215,SITE_02,Tyres,2025-12-15,172.75,153.22,0,0,0
INV-SITE_02-TYR-20251222,SITE_02,Tyres,2025-12-22,153.22,130.75,0,0,0
INV-SITE_02-TYR-20251229,SITE_02,Tyres,2025-12-29,130.75,160.45,0,0,0
INV-SITE_02-TYR-20260105,SITE_02,Tyres,2026-01-05,160.45,192.63,0,0,0
INV-SITE_02-TYR-20260112,SITE_02,Tyres,2026-01-12,192.63,161.8,0,0,0
INV-SITE_02-TYR-20260119,SITE_02,Tyres,2026-01-19,161.8,145.12,0,0,0
INV-SITE_02-TYR-20260126,SITE_02,Tyres,2026-01-26,145.12,125.07,0,0,0
INV-SITE_02-TYR-20260202,SITE_02,Tyres,2026-02-02,125.07,119.48,0,0,0
INV-SITE_02-TYR-20260209,SITE_02,Tyres,2026-02-09,119.48,80.16,0,0,0
INV-SITE_02-TYR-20260216,SITE_02,Tyres,2026-02-16,80.16,66.1,0,0,0
INV-SITE_02-TYR-20260223,SITE_02,Tyres,2026-02-23,66.1,42.32,0,0,0
INV-SITE_02-TYR-20260302,SITE_02,Tyres,2026-03-02,42.32,12.37,0,7,1
INV-SITE_02-TYR-20260309,SITE_02,Tyres,2026-03-09,30.36,0.0,1,7,1
INV-SITE_02-TYR-20260316,SITE_02,Tyres,2026-03-16,26.92,34.86,0,0,0
INV-SITE_02-TYR-20260323,SITE_02,Tyres,2026-03-23,34.86,0.0,1,7,1
INV-SITE_02-TYR-20260330,SITE_02,Tyres,2026-03-30,15.0,0.0,1,7,1
INV-SITE_02-SAF-20251103,SITE_02,Safety PPE,2025-11-03,133.0,130.6,0,0,0
INV-SITE_02-SAF-20251110,SITE_02,Safety PPE,2025-11-10,130.6,165.7,0,0,0
INV-SITE_02-SAF-20251117,SITE_02,Safety PPE,2025-11-17,165.7,171.77,0,0,0
INV-SITE_02-SAF-20251124,SITE_02,Safety PPE,2025-11-24,171.77,168.87,0,0,0
INV-SITE_02-SAF-20251201,SITE_02,Safety PPE,2025-12-01,168.87,210.76,0,0,0
INV-SITE_02-SAF-20251208,SITE_02,Safety PPE,2025-12-08,210.76,196.83,0,0,0
INV-SITE_02-SAF-20251215,SITE_02,Safety PPE,2025-12-15,196.83,196.15,0,0,0
INV-SITE_02-SAF-20251222,SITE_02,Safety PPE,2025-12-22,196.15,173.23,0,0,0
INV-SITE_02-SAF-20251229,SITE_02,Safety PPE,2025-12-29,173.23,155.14,0,0,0
INV-SITE_02-SAF-20260105,SITE_02,Safety PPE,2026-01-05,155.14,143.13,0,0,0
INV-SITE_02-SAF-20260112,SITE_02,Safety PPE,2026-01-12,143.13,170.03,0,0,0
INV-SITE_02-SAF-20260119,SITE_02,Safety PPE,2026-01-19,170.03,166.09,0,0,0
INV-SITE_02-SAF-20260126,SITE_02,Safety PPE,2026-01-26,166.09,180.08,0,0,0
INV-SITE_02-SAF-20260202,SITE_02,Safety PPE,2026-02-02,180.08,162.24,0,0,0
INV-SITE_02-SAF-20260209,SITE_02,Safety PPE,2026-02-09,162.24,130.89,0,0,0
INV-SITE_02-SAF-20260216,SITE_02,Safety PPE,2026-02-16,130.89,160.54,0,0,0
INV-SITE_02-SAF-20260223,SITE_02,Safety PPE,2026-02-23,160.54,156.66,0,0,0
INV-SITE_02-SAF-20260302,SITE_02,Safety PPE,2026-03-02,156.66,149.62,0,0,0
INV-SITE_02-SAF-20260309,SITE_02,Safety PPE,2026-03-09,149.62,194.89,0,0,0
INV-SITE_02-SAF-20260316,SITE_02,Safety PPE,2026-03-16,194.89,194.36,0,0,0
INV-SITE_02-SAF-20260323,SITE_02,Safety PPE,2026-03-23,194.36,181.45,0,0,0
INV-SITE_02-SAF-20260330,SITE_02,Safety PPE,2026-03-30,181.45,165.53,0,0,0
INV-SITE_02-REA-20251103,SITE_02,Reagents,2025-11-03,156.0,155.69,0,0,0
INV-SITE_02-REA-20251110,SITE_02,Reagents,2025-11-10,155.69,139.67,0,0,0
INV-SITE_02-REA-20251117,SITE_02,Reagents,2025-11-17,139.67,162.46,0,0,0
INV-SITE_02-REA-20251124,SITE_02,Reagents,2025-11-24,162.46,161.83,0,0,0
INV-SITE_02-REA-20251201,SITE_02,Reagents,2025-12-01,161.83,149.77,0,0,0
INV-SITE_02-REA-20251208,SITE_02,Reagents,2025-12-08,149.77,133.23,0,0,0
INV-SITE_02-REA-20251215,SITE_02,Reagents,2025-12-15,133.23,127.14,0,0,0
INV-SITE_02-REA-20251222,SITE_02,Reagents,2025-12-22,127.14,127.82,0,0,0
INV-SITE_02-REA-20251229,SITE_02,Reagents,2025-12-29,127.82,153.37,0,0,0
INV-SITE_02-REA-20260105,SITE_02,Reagents,2026-01-05,153.37,121.01,0,0,0
INV-SITE_02-REA-20260112,SITE_02,Reagents,2026-01-12,121.01,104.15,0,0,0
INV-SITE_02-REA-20260119,SITE_02,Reagents,2026-01-19,104.15,101.64,0,0,0
INV-SITE_02-REA-20260126,SITE_02,Reagents,2026-01-26,101.64,111.35,0,0,0
INV-SITE_02-REA-20260202,SITE_02,Reagents,2026-02-02,111.35,95.54,0,0,0
INV-SITE_02-REA-20260209,SITE_02,Reagents,2026-02-09,95.54,65.77,0,0,0
INV-SITE_02-REA-20260216,SITE_02,Reagents,2026-02-16,65.77,97.42,0,0,0
INV-SITE_02-REA-20260223,SITE_02,Reagents,2026-02-23,97.42,133.58,0,0,0
INV-SITE_02-REA-20260302,SITE_02,Reagents,2026-03-02,133.58,99.85,0,0,0
INV-SITE_02-REA-20260309,SITE_02,Reagents,2026-03-09,99.85,81.85,0,0,0
INV-SITE_02-REA-20260316,SITE_02,Reagents,2026-03-16,81.85,79.72,0,0,0
INV-SITE_02-REA-20260323,SITE_02,Reagents,2026-03-23,79.72,70.83,0,0,0
INV-SITE_02-REA-20260330,SITE_02,Reagents,2026-03-30,70.83,49.68,0,1,0
INV-SITE_02-ELE-20251103,SITE_02,Electrical Spares,2025-11-03,114.0,115.56,0,0,0
INV-SITE_02-ELE-20251110,SITE_02,Electrical Spares,2025-11-10,115.56,101.11,0,0,0
INV-SITE_02-ELE-20251117,SITE_02,Electrical Spares,2025-11-17,101.11,96.83,0,0,0
INV-SITE_02-ELE-20251124,SITE_02,Electrical Spares,2025-11-24,96.83,87.98,0,0,0
INV-SITE_02-ELE-20251201,SITE_02,Electrical Spares,2025-12-01,87.98,90.07,0,0,0
INV-SITE_02-ELE-20251208,SITE_02,Electrical Spares,2025-12-08,90.07,72.91,0,0,0
INV-SITE_02-ELE-20251215,SITE_02,Electrical Spares,2025-12-15,72.91,49.04,0,0,0
INV-SITE_02-ELE-20251222,SITE_02,Electrical Spares,2025-12-22,49.04,19.97,0,7,1
INV-SITE_02-ELE-20251229,SITE_02,Electrical Spares,2025-12-29,53.27,42.78,0,1,1
INV-SITE_02-ELE-20260105,SITE_02,Electrical Spares,2026-01-05,65.03,94.78,0,0,0
INV-SITE_02-ELE-20260112,SITE_02,Electrical Spares,2026-01-12,94.78,104.96,0,0,0
INV-SITE_02-ELE-20260119,SITE_02,Electrical Spares,2026-01-19,104.96,97.8,0,0,0
INV-SITE_02-ELE-20260126,SITE_02,Electrical Spares,2026-01-26,97.8,76.38,0,0,0
INV-SITE_02-ELE-20260202,SITE_02,Electrical Spares,2026-02-02,76.38,61.81,0,0,0
INV-SITE_02-ELE-20260209,SITE_02,Electrical Spares,2026-02-09,61.81,61.89,0,0,0
INV-SITE_02-ELE-20260216,SITE_02,Electrical Spares,2026-02-16,61.89,57.51,0,0,0
INV-SITE_02-ELE-20260223,SITE_02,Electrical Spares,2026-02-23,57.51,32.79,0,4,1
INV-SITE_02-ELE-20260302,SITE_02,Electrical Spares,2026-03-02,54.38,71.2,0,0,0
INV-SITE_02-ELE-20260309,SITE_02,Electrical Spares,2026-03-09,71.2,81.21,0,0,0
INV-SITE_02-ELE-20260316,SITE_02,Electrical Spares,2026-03-16,81.21,97.81,0,0,0
INV-SITE_02-ELE-20260323,SITE_02,Electrical Spares,2026-03-23,97.81,67.5,0,0,0
INV-SITE_02-ELE-20260330,SITE_02,Electrical Spares,2026-03-30,67.5,102.53,0,0,0
INV-SITE_02-CON-20251103,SITE_02,Conveyor Parts,2025-11-03,147.0,140.76,0,0,0
INV-SITE_02-CON-20251110,SITE_02,Conveyor Parts,2025-11-10,140.76,106.28,0,0,0
INV-SITE_02-CON-20251117,SITE_02,Conveyor Parts,2025-11-17,106.28,120.78,0,0,0
INV-SITE_02-CON-20251124,SITE_02,Conveyor Parts,2025-11-24,120.78,123.63,0,0,0
INV-SITE_02-CON-20251201,SITE_02,Conveyor Parts,2025-12-01,123.63,87.71,0,0,0
INV-SITE_02-CON-20251208,SITE_02,Conveyor Parts,2025-12-08,87.71,78.1,0,0,0
INV-SITE_02-CON-20251215,SITE_02,Conveyor Parts,2025-12-15,78.1,65.04,0,0,0
INV-SITE_02-CON-20251222,SITE_02,Conveyor Parts,2025-12-22,65.04,55.46,0,1,0
INV-SITE_02-CON-20251229,SITE_02,Conveyor Parts,2025-12-29,55.46,31.54,0,6,0
INV-SITE_02-CON-20260105,SITE_02,Conveyor Parts,2026-01-05,31.54,19.63,0,7,0
INV-SITE_02-CON-20260112,SITE_02,Conveyor Parts,2026-01-12,19.63,38.69,0,4,1
INV-SITE_02-CON-20260119,SITE_02,Conveyor Parts,2026-01-19,61.53,65.07,0,0,0
INV-SITE_02-CON-20260126,SITE_02,Conveyor Parts,2026-01-26,65.07,71.03,0,0,0
INV-SITE_02-CON-20260202,SITE_02,Conveyor Parts,2026-02-02,71.03,78.25,0,0,0
INV-SITE_02-CON-20260209,SITE_02,Conveyor Parts,2026-02-09,78.25,53.37,0,1,1
INV-SITE_02-CON-20260216,SITE_02,Conveyor Parts,2026-02-16,67.95,60.49,0,0,0
INV-SITE_02-CON-20260223,SITE_02,Conveyor Parts,2026-02-23,60.49,63.92,0,0,0
INV-SITE_02-CON-20260302,SITE_02,Conveyor Parts,2026-03-02,63.92,42.74,0,4,1
INV-SITE_02-CON-20260309,SITE_02,Conveyor Parts,2026-03-09,74.99,54.66,0,1,0
INV-SITE_02-CON-20260316,SITE_02,Conveyor Parts,2026-03-16,54.66,51.58,0,1,0
INV-SITE_02-CON-20260323,SITE_02,Conveyor Parts,2026-03-23,51.58,86.73,0,0,0
INV-SITE_02-CON-20260330,SITE_02,Conveyor Parts,2026-03-30,86.73,100.89,0,0,0
INV-SITE_02-GEN-20251103,SITE_02,General MRO,2025-11-03,161.0,186.52,0,0,0
INV-SITE_02-GEN-20251110,SITE_02,General MRO,2025-11-10,186.52,158.76,0,0,0
INV-SITE_02-GEN-20251117,SITE_02,General MRO,2025-11-17,158.76,145.16,0,0,0
INV-SITE_02-GEN-20251124,SITE_02,General MRO,2025-11-24,145.16,120.95,0,0,0
INV-SITE_02-GEN-20251201,SITE_02,General MRO,2025-12-01,120.95,143.52,0,0,0
INV-SITE_02-GEN-20251208,SITE_02,General MRO,2025-12-08,143.52,113.3,0,0,0
INV-SITE_02-GEN-20251215,SITE_02,General MRO,2025-12-15,113.3,99.59,0,0,0
INV-SITE_02-GEN-20251222,SITE_02,General MRO,2025-12-22,99.59,79.99,0,0,0
INV-SITE_02-GEN-20251229,SITE_02,General MRO,2025-12-29,79.99,49.73,0,1,1
INV-SITE_02-GEN-20260105,SITE_02,General MRO,2026-01-05,65.36,76.43,0,0,0
INV-SITE_02-GEN-20260112,SITE_02,General MRO,2026-01-12,76.43,73.31,0,0,0
INV-SITE_02-GEN-20260119,SITE_02,General MRO,2026-01-19,73.31,56.56,0,0,0
INV-SITE_02-GEN-20260126,SITE_02,General MRO,2026-01-26,56.56,44.23,0,3,1
INV-SITE_02-GEN-20260202,SITE_02,General MRO,2026-02-02,60.44,37.28,0,4,1
INV-SITE_02-GEN-20260209,SITE_02,General MRO,2026-02-09,74.12,66.23,0,0,0
INV-SITE_02-GEN-20260216,SITE_02,General MRO,2026-02-16,66.23,103.99,0,0,0
INV-SITE_02-GEN-20260223,SITE_02,General MRO,2026-02-23,103.99,119.26,0,0,0
INV-SITE_02-GEN-20260302,SITE_02,General MRO,2026-03-02,119.26,173.53,0,0,0
INV-SITE_02-GEN-20260309,SITE_02,General MRO,2026-03-09,173.53,147.95,0,0,0
INV-SITE_02-GEN-20260316,SITE_02,General MRO,2026-03-16,147.95,139.39,0,0,0
INV-SITE_02-GEN-20260323,SITE_02,General MRO,2026-03-23,139.39,111.39,0,0,0
INV-SITE_02-GEN-20260330,SITE_02,General MRO,2026-03-30,111.39,116.87,0,0,0
INV-SITE_03-EXP-20251103,SITE_03,Explosives,2025-11-03,112.0,111.49,0,0,0
INV-SITE_03-EXP-20251110,SITE_03,Explosives,2025-11-10,111.49,76.77,0,0,0
INV-SITE_03-EXP-20251117,SITE_03,Explosives,2025-11-17,76.77,51.62,0,0,0
INV-SITE_03-EXP-20251124,SITE_03,Explosives,2025-11-24,51.62,25.81,0,2,1
INV-SITE_03-EXP-20251201,SITE_03,Explosives,2025-12-01,56.38,29.88,0,1,1
INV-SITE_03-EXP-20251208,SITE_03,Explosives,2025-12-08,60.44,25.98,0,2,0
INV-SITE_03-EXP-20251215,SITE_03,Explosives,2025-12-15,25.98,0.0,1,7,1
INV-SITE_03-EXP-20251222,SITE_03,Explosives,2025-12-22,35.47,0.0,1,7,1
INV-SITE_03-EXP-20251229,SITE_03,Explosives,2025-12-29,33.44,42.11,0,0,0
INV-SITE_03-EXP-20260105,SITE_03,Explosives,2026-01-05,42.11,31.17,0,0,0
INV-SITE_03-EXP-20260112,SITE_03,Explosives,2026-01-12,31.17,0.0,1,7,1
INV-SITE_03-EXP-20260119,SITE_03,Explosives,2026-01-19,29.9,1.91,0,7,0
INV-SITE_03-EXP-20260126,SITE_03,Explosives,2026-01-26,15.0,0.0,1,7,1
INV-SITE_03-EXP-20260202,SITE_03,Explosives,2026-02-02,30.96,14.97,0,7,1
INV-SITE_03-EXP-20260209,SITE_03,Explosives,2026-02-09,42.49,44.94,0,0,0
INV-SITE_03-EXP-20260216,SITE_03,Explosives,2026-02-16,44.94,22.25,0,4,1
INV-SITE_03-EXP-20260223,SITE_03,Explosives,2026-02-23,57.54,37.2,0,0,0
INV-SITE_03-EXP-20260302,SITE_03,Explosives,2026-03-02,37.2,1.34,0,7,1
INV-SITE_03-EXP-20260309,SITE_03,Explosives,2026-03-09,38.82,26.47,0,2,1
INV-SITE_03-EXP-20260316,SITE_03,Explosives,2026-03-16,49.6,25.93,0,2,0
INV-SITE_03-EXP-20260323,SITE_03,Explosives,2026-03-23,25.93,11.09,0,7,1
INV-SITE_03-EXP-20260330,SITE_03,Explosives,2026-03-30,31.22,8.97,0,7,0
INV-SITE_03-DIE-20251103,SITE_03,Diesel,2025-11-03,146.0,134.88,0,0,0
INV-SITE_03-DIE-20251110,SITE_03,Diesel,2025-11-10,134.88,117.4,0,0,0
INV-SITE_03-DIE-20251117,SITE_03,Diesel,2025-11-17,117.4,106.47,0,0,0
INV-SITE_03-DIE-20251124,SITE_03,Diesel,2025-11-24,106.47,115.02,0,0,0
INV-SITE_03-DIE-20251201,SITE_03,Diesel,2025-12-01,115.02,35.18,0,1,1
INV-SITE_03-DIE-20251208,SITE_03,Diesel,2025-12-08,54.0,24.63,0,5,0
INV-SITE_03-DIE-20251215,SITE_03,Diesel,2025-12-15,24.63,0.0,1,7,1
INV-SITE_03-DIE-20251222,SITE_03,Diesel,2025-12-22,17.51,0.0,1,7,1
INV-SITE_03-DIE-20251229,SITE_03,Diesel,2025-12-29,15.0,23.44,0,5,1
INV-SITE_03-DIE-20260105,SITE_03,Diesel,2026-01-05,38.09,31.22,0,2,1
INV-SITE_03-DIE-20260112,SITE_03,Diesel,2026-01-12,52.66,39.11,0,0,0
INV-SITE_03-DIE-20260119,SITE_03,Diesel,2026-01-19,39.11,20.09,0,7,1
INV-SITE_03-DIE-20260126,SITE_03,Diesel,2026-01-26,43.57,12.97,0,7,0
INV-SITE_03-DIE-20260202,SITE_03,Diesel,2026-02-02,15.0,0.0,1,7,1
INV-SITE_03-DIE-20260209,SITE_03,Diesel,2026-02-09,21.1,18.33,0,7,1
INV-SITE_03-DIE-20260216,SITE_03,Diesel,2026-02-16,54.34,40.34,0,0,0
INV-SITE_03-DIE-20260223,SITE_03,Diesel,2026-02-23,40.34,30.35,0,3,1
INV-SITE_03-DIE-20260302,SITE_03,Diesel,2026-03-02,51.47,0.0,1,7,1
INV-SITE_03-DIE-20260309,SITE_03,Diesel,2026-03-09,15.0,0.0,1,7,1
INV-SITE_03-DIE-20260316,SITE_03,Diesel,2026-03-16,29.05,3.41,0,7,1
INV-SITE_03-DIE-20260323,SITE_03,Diesel,2026-03-23,16.51,0.0,1,7,1
INV-SITE_03-DIE-20260330,SITE_03,Diesel,2026-03-30,15.0,2.12,0,7,0
INV-SITE_03-GRI-20251103,SITE_03,Grinding Media,2025-11-03,163.0,132.42,0,0,0
INV-SITE_03-GRI-20251110,SITE_03,Grinding Media,2025-11-10,132.42,84.21,0,0,0
INV-SITE_03-GRI-20251117,SITE_03,Grinding Media,2025-11-17,84.21,47.96,0,0,0
INV-SITE_03-GRI-20251124,SITE_03,Grinding Media,2025-11-24,47.96,51.63,0,0,0
INV-SITE_03-GRI-20251201,SITE_03,Grinding Media,2025-12-01,51.63,33.21,0,1,1
INV-SITE_03-GRI-20251208,SITE_03,Grinding Media,2025-12-08,66.26,45.56,0,0,0
INV-SITE_03-GRI-20251215,SITE_03,Grinding Media,2025-12-15,45.56,61.08,0,0,0
INV-SITE_03-GRI-20251222,SITE_03,Grinding Media,2025-12-22,61.08,0.0,1,7,1
INV-SITE_03-GRI-20251229,SITE_03,Grinding Media,2025-12-29,36.75,0.0,1,7,1
INV-SITE_03-GRI-20260105,SITE_03,Grinding Media,2026-01-05,15.0,0.0,1,7,1
INV-SITE_03-GRI-20260112,SITE_03,Grinding Media,2026-01-12,28.26,25.92,0,4,1
INV-SITE_03-GRI-20260119,SITE_03,Grinding Media,2026-01-19,55.27,32.46,0,1,1
INV-SITE_03-GRI-20260126,SITE_03,Grinding Media,2026-01-26,57.51,55.35,0,0,0
INV-SITE_03-GRI-20260202,SITE_03,Grinding Media,2026-02-02,55.35,31.01,0,2,1
INV-SITE_03-GRI-20260209,SITE_03,Grinding Media,2026-02-09,51.64,3.61,0,7,1
INV-SITE_03-GRI-20260216,SITE_03,Grinding Media,2026-02-16,37.65,0.0,1,7,1
INV-SITE_03-GRI-20260223,SITE_03,Grinding Media,2026-02-23,15.0,0.0,1,7,1
INV-SITE_03-GRI-20260302,SITE_03,Grinding Media,2026-03-02,26.64,0.0,1,7,1
INV-SITE_03-GRI-20260309,SITE_03,Grinding Media,2026-03-09,22.69,8.6,0,7,1
INV-SITE_03-GRI-20260316,SITE_03,Grinding Media,2026-03-16,31.9,0.0,1,7,1
INV-SITE_03-GRI-20260323,SITE_03,Grinding Media,2026-03-23,20.62,0.0,1,7,1
INV-SITE_03-GRI-20260330,SITE_03,Grinding Media,2026-03-30,31.14,20.98,0,6,1
INV-SITE_03-DRI-20251103,SITE_03,Drill Consumables,2025-11-03,226.0,216.58,0,0,0
INV-SITE_03-DRI-20251110,SITE_03,Drill Consumables,2025-11-10,216.58,184.54,0,0,0
INV-SITE_03-DRI-20251117,SITE_03,Drill Consumables,2025-11-17,184.54,169.37,0,0,0
INV-SITE_03-DRI-20251124,SITE_03,Drill Consumables,2025-11-24,169.37,144.13,0,0,0
INV-SITE_03-DRI-20251201,SITE_03,Drill Consumables,2025-12-01,144.13,160.65,0,0,0
INV-SITE_03-DRI-20251208,SITE_03,Drill Consumables,2025-12-08,160.65,147.44,0,0,0
INV-SITE_03-DRI-20251215,SITE_03,Drill Consumables,2025-12-15,147.44,121.72,0,0,0
INV-SITE_03-DRI-20251222,SITE_03,Drill Consumables,2025-12-22,121.72,133.29,0,0,0
INV-SITE_03-DRI-20251229,SITE_03,Drill Consumables,2025-12-29,133.29,113.33,0,0,0
INV-SITE_03-DRI-20260105,SITE_03,Drill Consumables,2026-01-05,113.33,75.2,0,0,0
INV-SITE_03-DRI-20260112,SITE_03,Drill Consumables,2026-01-12,75.2,52.84,0,0,0
INV-SITE_03-DRI-20260119,SITE_03,Drill Consumables,2026-01-19,52.84,74.07,0,0,0
INV-SITE_03-DRI-20260126,SITE_03,Drill Consumables,2026-01-26,74.07,76.14,0,0,0
INV-SITE_03-DRI-20260202,SITE_03,Drill Consumables,2026-02-02,76.14,79.2,0,0,0
INV-SITE_03-DRI-20260209,SITE_03,Drill Consumables,2026-02-09,79.2,87.67,0,0,0
INV-SITE_03-DRI-20260216,SITE_03,Drill Consumables,2026-02-16,87.67,88.29,0,0,0
INV-SITE_03-DRI-20260223,SITE_03,Drill Consumables,2026-02-23,88.29,80.75,0,0,0
INV-SITE_03-DRI-20260302,SITE_03,Drill Consumables,2026-03-02,80.75,107.68,0,0,0
INV-SITE_03-DRI-20260309,SITE_03,Drill Consumables,2026-03-09,107.68,109.54,0,0,0
INV-SITE_03-DRI-20260316,SITE_03,Drill Consumables,2026-03-16,109.54,87.6,0,0,0
INV-SITE_03-DRI-20260323,SITE_03,Drill Consumables,2026-03-23,87.6,44.77,0,0,0
INV-SITE_03-DRI-20260330,SITE_03,Drill Consumables,2026-03-30,44.77,62.19,0,0,0
INV-SITE_03-TYR-20251103,SITE_03,Tyres,2025-11-03,238.0,223.94,0,0,0
INV-SITE_03-TYR-20251110,SITE_03,Tyres,2025-11-10,223.94,214.67,0,0,0
INV-SITE_03-TYR-20251117,SITE_03,Tyres,2025-11-17,214.67,227.37,0,0,0
INV-SITE_03-TYR-20251124,SITE_03,Tyres,2025-11-24,227.37,220.7,0,0,0
INV-SITE_03-TYR-20251201,SITE_03,Tyres,2025-12-01,220.7,157.58,0,0,0
INV-SITE_03-TYR-20251208,SITE_03,Tyres,2025-12-08,157.58,161.3,0,0,0
INV-SITE_03-TYR-20251215,SITE_03,Tyres,2025-12-15,161.3,140.12,0,0,0
INV-SITE_03-TYR-20251222,SITE_03,Tyres,2025-12-22,140.12,136.73,0,0,0
INV-SITE_03-TYR-20251229,SITE_03,Tyres,2025-12-29,136.73,127.84,0,0,0
INV-SITE_03-TYR-20260105,SITE_03,Tyres,2026-01-05,127.84,98.41,0,0,0
INV-SITE_03-TYR-20260112,SITE_03,Tyres,2026-01-12,98.41,75.82,0,0,0
INV-SITE_03-TYR-20260119,SITE_03,Tyres,2026-01-19,75.82,73.41,0,0,0
INV-SITE_03-TYR-20260126,SITE_03,Tyres,2026-01-26,73.41,58.88,0,0,0
INV-SITE_03-TYR-20260202,SITE_03,Tyres,2026-02-02,58.88,59.14,0,0,0
INV-SITE_03-TYR-20260209,SITE_03,Tyres,2026-02-09,59.14,34.12,0,4,0
INV-SITE_03-TYR-20260216,SITE_03,Tyres,2026-02-16,34.12,41.03,0,3,0
INV-SITE_03-TYR-20260223,SITE_03,Tyres,2026-02-23,41.03,30.26,0,6,1
INV-SITE_03-TYR-20260302,SITE_03,Tyres,2026-03-02,46.65,38.22,0,3,1
INV-SITE_03-TYR-20260309,SITE_03,Tyres,2026-03-09,61.11,66.38,0,0,0
INV-SITE_03-TYR-20260316,SITE_03,Tyres,2026-03-16,66.38,38.31,0,3,1
INV-SITE_03-TYR-20260323,SITE_03,Tyres,2026-03-23,71.24,101.57,0,0,0
INV-SITE_03-TYR-20260330,SITE_03,Tyres,2026-03-30,101.57,87.81,0,0,0
INV-SITE_03-SAF-20251103,SITE_03,Safety PPE,2025-11-03,131.0,120.05,0,0,0
INV-SITE_03-SAF-20251110,SITE_03,Safety PPE,2025-11-10,120.05,101.35,0,0,0
INV-SITE_03-SAF-20251117,SITE_03,Safety PPE,2025-11-17,101.35,97.75,0,0,0
INV-SITE_03-SAF-20251124,SITE_03,Safety PPE,2025-11-24,97.75,120.32,0,0,0
