delivery_id,po_id,supplier_id,site_id,delivery_date,on_time_flag,quantity_fulfilled_pct,quality_issue_flag,transport_issue_flag,documentation_issue_flag
D000365,PO000365,S0016,SITE_09,2026-04-21,1,0.932,0,0,0
D000366,PO000366,S0052,SITE_07,2025-11-15,1,0.999,0,0,0
D000367,PO000367,S0024,SITE_12,2026-02-02,1,0.995,0,0,0
D000368,PO000368,S0053,SITE_01,2026-04-25,0,0.929,0,1,0
D000369,PO000369,S0118,SITE_03,2025-10-22,1,0.938,0,0,0
D000370,PO000370,S0037,SITE_07,2026-02-04,1,0.89,0,0,0
D000371,PO000371,S0023,SITE_12,2026-02-09,0,0.878,0,0,0
D000372,PO000372,S0108,SITE_03,2026-04-27,0,0.906,0,0,0
D000373,PO000373,S0114,SITE_08,2026-01-20,0,0.789,0,0,0
D000374,PO000374,S0048,SITE_08,2025-12-19,0,0.962,0,0,0
D000375,PO000375,S0081,SITE_12,2026-02-28,1,0.866,0,0,0
D000376,PO000376,S0022,SITE_07,2026-01-27,0,0.945,0,0,0
D000377,PO000377,S0097,SITE_06,2026-04-17,1,0.975,0,0,0
D000378,PO000378,S0020,SITE_09,2026-03-12,0,0.914,1,0,0
D000379,PO000379,S0004,SITE_10,2026-01-11,1,0.896,1,0,0
D000380,PO000380,S0013,SITE_04,2026-01-30,1,0.921,0,0,0
D000381,PO000381,S0069,SITE_11,2026-01-02,0,0.997,0,1,0
D000382,PO000382,S0053,SITE_04,2026-02-12,0,0.966,0,0,0
D000383,PO000383,S0088,SITE_08,2026-03-31,0,0.917,0,1,0
D000384,PO000384,S0039,SITE_04,2026-03-26,1,1.0,0,0,0
D000385,PO000385,S0049,SITE_05,2026-01-06,1,0.96,0,1,0
D000386,PO000386,S0007,SITE_06,2025-11-24,1,0.955,0,1,0
D000387,PO000387,S0103,SITE_01,2026-01-26,0,0.861,0,0,0
D000388,PO000388,S0010,SITE_05,2026-04-24,0,0.899,0,0,0
D000389,PO000389,S0070,SITE_01,2025-11-07,0,0.975,0,0,0
D000390,PO000390,S0020,SITE_08,2025-11-07,1,0.834,0,1,0
D000391,PO000391,S0056,SITE_09,2026-03-22,0,0.932,0,0,0
D000392,PO000392,S0106,SITE_09,2025-12-29,0,0.86,0,0,0
D000393,PO000393,S0029,SITE_01,2026-01-06,0,1.0,0,0,0
D000394,PO000394,S0107,SITE_09,2025-11-25,0,0.959,0,0,0
D000395,PO000395,S0082,SITE_01,2026-01-28,1,1.0,0,0,0
D000396,PO000396,S0011,SITE_03,2025-11-01,1,0.997,0,0,0
D000397,PO000397,S0099,SITE_03,2026-02-12,1,0.92,0,0,0
D000398,PO000398,S0031,SITE_05,2026-03-01,1,0.861,0,0,0
D000399,PO000399,S0021,SITE_06,2026-01-17,1,0.939,0,0,0
D000400,PO000400,S0032,SITE_04,2025-11-23,0,0.884,0,0,1
D000401,PO000401,S0061,SITE_12,2026-04-08,1,0.921,0,0,0
D000402,PO000402,S0085,SITE_07,2025-12-26,0,0.988,0,0,0
D000403,PO000403,S0097,SITE_09,2026-04-01,1,0.96,0,0,0
D000404,PO000404,S0006,SITE_12,2025-10-19,1,0.98,0,0,0
D000405,PO000405,S0074,SITE_07,2026-04-16,0,1.0,0,0,0
D000406,PO000406,S0011,SITE_05,2026-01-04,0,0.981,0,0,0
D000407,PO000407,S0023,SITE_12,2025-12-27,1,0.94,0,1,1
D000408,PO000408,S0042,SITE_03,2025-12-14,0,0.951,0,0,0
D000409,PO000409,S0048,SITE_08,2026-03-13,1,0.946,1,0,0
D000410,PO000410,S0075,SITE_05,2026-03-26,0,0.961,0,0,0
D000411,PO000411,S0082,SITE_01,2025-12-09,1,1.0,0,0,0
D000412,PO000412,S0065,SITE_09,2025-12-16,1,1.0,0,0,0
D000413,PO000413,S0084,SITE_08,2026-01-31,1,1.0,0,0,0
D000414,PO000414,S0086,SITE_03,2026-03-18,0,0.982,0,0,0
D000415,PO000415,S0086,SITE_06,2025-11-02,1,0.928,0,0,0
D000416,PO000416,S0071,SITE_03,2025-10-22,1,1.0,0,0,0
D000417,PO000417,S0062,SITE_02,2026-03-31,1,0.859,1,0,0
D000418,PO000418,S0063,SITE_08,2025-11-22,1,0.994,0,0,1
D000419,PO000419,S0019,SITE_10,2026-01-15,0,0.88,0,0,0
D000420,PO000420,S0078,SITE_01,2026-02-25,1,0.926,0,0,0
D000421,PO000421,S0078,SITE_03,2026-01-23,1,0.885,0,0,0
D000422,PO000422,S0035,SITE_01,2026-04-16,0,0.866,0,0,0
D000423,PO000423,S0097,SITE_10,2025-12-30,1,0.922,0,0,0
D000424,PO000424,S0068,SITE_02,2026-03-27,1,0.995,0,0,0
D000425,PO000425,S0073,SITE_08,2026-03-26,1,0.984,0,0,0
D000426,PO000426,S0088,SITE_06,2026-02-15,0,0.961,0,0,0
D000427,PO000427,S0080,SITE_12,2026-04-14,1,0.878,0,0,0
D000428,PO000428,S0109,SITE_02,2026-02-21,0,0.91,0,0,0
D000429,PO000429,S0105,SITE_10,2026-03-03,0,0.842,0,1,0
D000430,PO000430,S0120,SITE_07,2026-04-09,0,0.852,0,1,0
D000431,PO000431,S0043,SITE_03,2026-04-02,1,0.995,0,0,0
D000432,PO000432,S0056,SITE_05,2026-03-20,1,1.0,0,0,0
D000433,PO000433,S0071,SITE_02,2025-11-25,1,0.921,0,0,0
D000434,PO000434,S0030,SITE_12,2026-03-18,1,0.921,0,0,0
D000435,PO000435,S0067,SITE_08,2025-12-26,1,0.94,0,0,0
D000436,PO000436,S0058,SITE_02,2025-12-27,0,0.982,1,0,0
D000437,PO000437,S0031,SITE_02,2026-02-24,0,0.895,0,0,0
D000438,PO000438,S0019,SITE_09,2026-03-28,0,1.0,1,0,0
D000439,PO000439,S0033,SITE_11,2026-03-18,1,0.875,0,0,0
D000440,PO000440,S0100,SITE_02,2026-02-28,0,0.88,1,0,0
D000441,PO000441,S0082,SITE_09,2026-02-26,0,0.897,0,0,0
D000442,PO000442,S0110,SITE_01,2026-02-26,0,0.865,0,0,0
D000443,PO000443,S0105,SITE_06,2025-12-03,0,0.881,0,0,0
D000444,PO000444,S0044,SITE_09,2026-03-11,1,0.929,0,0,0
D000445,PO000445,S0117,SITE_09,2026-01-16,1,0.938,0,0,0
D000446,PO000446,S0078,SITE_12,2026-03-05,1,1.0,0,0,0
D000447,PO000447,S0019,SITE_06,2026-02-10,0,0.957,0,0,0
D000448,PO000448,S0022,SITE_12,2025-12-05,0,0.898,0,1,0
D000449,PO000449,S0083,SITE_12,2025-11-23,1,0.916,0,0,0
D000450,PO000450,S0097,SITE_10,2026-03-30,0,1.0,0,0,0
D000451,PO000451,S0049,SITE_06,2025-11-23,0,0.981,0,0,0
D000452,PO000452,S0033,SITE_09,2025-11-26,1,0.976,0,0,0
D000453,PO000453,S0085,SITE_01,2026-03-24,0,0.942,0,0,0
D000454,PO000454,S0042,SITE_01,2025-12-18,0,0.94,0,0,0
D000455,PO000455,S0103,SITE_06,2026-01-05,0,0.976,0,0,0
D000456,PO000456,S0118,SITE_06,2026-03-13,1,0.965,0,0,0
D000457,PO000457,S0011,SITE_06,2026-03-13,1,1.0,0,0,0
D000458,PO000458,S0074,SITE_01,2026-01-16,1,0.838,0,0,0
D000459,PO000459,S0054,SITE_04,2025-12-06,1,0.939,0,0,0
D000460,PO000460,S0050,SITE_05,2026-03-18,0,0.88,1,0,0
D000461,PO000461,S0044,SITE_04,2026-02-03,1,0.915,0,0,0
D000462,PO000462,S0105,SITE_03,2026-01-18,1,1.0,0,0,0
D000463,PO000463,S0104,SITE_07,2026-01-21,1,1.0,0,0,0
D000464,PO000464,S0080,SITE_01,2026-02-12,1,0.981,0,0,0
D000465,PO000465,S0001,SITE_10,2025-12-23,0,1.0,0,0,0
D000466,PO000466,S0105,SITE_02,2025-12-21,1,0.94,0,0,0
D000467,PO000467,S0061,SITE_04,2025-12-02,1,0.901,0,0,0
D000468,PO000468,S0052,SITE_01,2025-12-10,1,0.878,0,0,0
D000469,PO000469,S0022,SITE_07,2025-12-07,0,1.0,0,0,0
D000470,PO000470,S0061,SITE_12,2026-01-31,0,0.98,0,0,0
D000471,PO000471,S0036,SITE_05,2026-03-23,0,0.974,0,0,0
D000472,PO000472,S0073,SITE_09,2025-11-17,0,0.882,0,1,0
D000473,PO000473,S0106,SITE_06,2026-01-12,1,0.941,0,0,0
D000474,PO000474,S0090,SITE_10,2025-10-24,1,0.851,0,0,0
D000475,PO000475,S0083,SITE_08,2026-02-10,1,0.885,0,0,0
D000476,PO000476,S0033,SITE_08,2025-12-17,1,1.0,0,0,0
D000477,PO000477,S0086,SITE_07,2025-12-21,1,0.876,0,0,0
D000478,PO000478,S0044,SITE_05,2025-12-26,1,0.843,1,0,0
D000479,PO000479,S0119,SITE_04,2026-01-21,0,0.934,1,0,0
D000480,PO000480,S0086,SITE_10,2026-03-07,1,0.894,0,1,0
D000481,PO000481,S0086,SITE_03,2026-03-04,0,0.897,0,0,0
D000482,PO000482,S0098,SITE_05,2026-03-16,1,0.945,0,0,0
D000483,PO000483,S0111,SITE_03,2025-12-17,1,0.973,0,0,0
D000484,PO000484,S0059,SITE_04,2025-12-04,1,0.957,0,0,0
D000485,PO000485,S0046,SITE_01,2025-12-12,1,1.0,1,0,0
D000486,PO000486,S0072,SITE_07,2025-12-11,1,0.997,0,0,0
D000487,PO000487,S0010,SITE_05,2026-02-22,1,0.939,0,0,0
D000488,PO000488,S0030,SITE_07,2025-10-26,1,0.978,0,0,0
D000489,PO000489,S0076,SITE_01,2026-01-11,1,0.971,0,0,0
D000490,PO000490,S0098,SITE_03,2025-12-26,1,0.983,1,0,0
D000491,PO000491,S0076,SITE_04,2026-02-21,1,0.897,0,0,0
D000492,PO000492,S0072,SITE_05,2025-12-08,1,0.93,0,1,0
D000493,PO000493,S0101,SITE_09,2026-03-09,0,1.0,1,0,0
D000494,PO000494,S0035,SITE_11,2026-01-25,0,1.0,1,0,0
D000495,PO000495,S0057,SITE_08,2025-12-28,0,0.976,0,0,0
D000496,PO000496,S0103,SITE_11,2025-10-31,1,0.952,0,1,0
D000497,PO000497,S0115,SITE_10,2025-11-09,0,0.981,0,0,0
D000498,PO000498,S0100,SITE_12,2025-11-25,0,0.983,0,0,0
D000499,PO000499,S0033,SITE_01,2026-02-06,0,0.999,0,0,0
D000500,PO000500,S0018,SITE_03,2026-04-06,0,0.943,0,0,0
D000501,PO000501,S0075,SITE_05,2025-12-21,1,0.887,0,0,0
D000502,PO000502,S0061,SITE_11,2026-03-02,0,0.988,0,0,0
D000503,PO000503,S0119,SITE_05,2026-03-14,0,0.893,0,0,0
D000504,PO000504,S0003,SITE_07,2025-10-31,0,0.91,1,0,0
D000505,PO000505,S0003,SITE_11,2026-02-13,0,0.991,0,0,0
D000506,PO000506,S0042,SITE_03,2026-01-11,1,0.928,0,0,0
D000507,PO000507,S0112,SITE_05,2026-01-22,1,0.871,1,0,0
D000508,PO000508,S0015,SITE_03,2026-03-10,1,0.911,0,0,0
D000509,PO000509,S0027,SITE_07,2025-11-03,1,0.855,0,0,0
D000510,PO000510,S0039,SITE_11,2025-11-06,1,0.981,0,0,0
D000511,PO000511,S0079,SITE_03,2025-11-17,0,0.925,0,0,0
D000512,PO000512,S0061,SITE_02,2026-03-27,1,0.957,0,0,0
D000513,PO000513,S0077,SITE_09,2026-03-28,0,0.93,0,0,0
D000514,PO000514,S0003,SITE_07,2026-04-19,1,0.931,0,0,0
D000515,PO000515,S0015,SITE_11,2025-12-14,1,0.99,0,0,0
D000516,PO000516,S0074,SITE_02,2026-04-01,0,0.927,0,0,0
D000517,PO000517,S0054,SITE_09,2025-11-15,1,0.869,0,0,0
D000518,PO000518,S0056,SITE_11,2026-01-17,0,0.889,0,0,0
D000519,PO000519,S0041,SITE_04,2025-11-06,1,0.823,0,0,0
D000520,PO000520,S0013,SITE_05,2025-12-13,1,0.868,0,0,0
D000521,PO000521,S0049,SITE_05,2025-11-14,1,0.961,0,0,0
D000522,PO000522,S0068,SITE_11,2026-02-14,0,1.0,0,0,0
D000523,PO000523,S0047,SITE_04,2025-10-29,1,1.0,0,0,0
D000524,PO000524,S0119,SITE_08,2025-12-21,1,0.89,0,0,0
D000525,PO000525,S0006,SITE_06,2026-04-14,0,0.961,0,0,0
D000526,PO000526,S0100,SITE_12,2026-02-28,0,0.935,0,0,0
D000527,PO000527,S0014,SITE_03,2026-03-21,1,0.883,1,0,0
D000528,PO000528,S0114,SITE_10,2026-04-24,0,0.839,0,0,0
D000529,PO000529,S0012,SITE_10,2026-02-24,1,0.981,0,0,0
D000530,PO000530,S0002,SITE_12,2025-12-11,1,0.928,0,0,0
D000531,PO000531,S0092,SITE_04,2026-01-22,1,0.91,0,0,1
D000532,PO000532,S0018,SITE_10,2026-01-01,1,0.985,0,1,0
D000533,PO000533,S0092,SITE_04,2026-03-03,0,0.898,0,0,0
D000534,PO000534,S0070,SITE_11,2025-12-17,0,0.96,0,0,0
D000535,PO000535,S0064,SITE_08,2026-02-13,0,0.93,0,0,0
D000536,PO000536,S0099,SITE_05,2026-02-19,1,0.944,0,0,0
D000537,PO000537,S0003,SITE_04,2026-02-08,1,0.934,0,0,0
D000538,PO000538,S0089,SITE_09,2025-11-25,0,0.953,0,1,0
D000539,PO000539,S0007,SITE_10,2026-02-24,0,0.915,0,0,0
D000540,PO000540,S0001,SITE_06,2025-11-21,0,1.0,0,0,0
D000541,PO000541,S0032,SITE_03,2026-02-10,1,0.989,0,0,0
D000542,PO000542,S0108,SITE_04,2025-11-21,1,0.873,0,0,0
D000543,PO000543,S0057,SITE_01,2025-12-31,1,0.854,0,0,0
D000544,PO000544,S0036,SITE_10,2026-02-23,0,1.0,0,1,0
D000545,PO000545,S0032,SITE_02,2026-01-27,0,0.904,0,1,0
D000546,PO000546,S0099,SITE_01,2026-03-15,0,0.955,0,0,0
D000547,PO000547,S0001,SITE_01,2026-02-13,0,0.993,0,0,0
D000548,PO000548,S0024,SITE_02,2025-10-27,0,0.891,0,0,0
D000549,PO000549,S0018,SITE_10,2026-01-02,1,0.921,0,0,0
D000550,PO000550,S0110,SITE_09,2025-11-05,0,0.847,0,0,0
D000551,PO000551,S0043,SITE_12,2026-01-03,1,1.0,0,0,0
D000552,PO000552,S0110,SITE_08,2026-04-07,0,0.874,0,0,0
D000553,PO000553,S0067,SITE_04,2026-03-29,0,0.96,0,0,0
D000554,PO000554,S0021,SITE_06,2025-12-29,1,1.0,0,0,1
D000555,PO000555,S0071,SITE_03,2026-04-09,1,0.992,0,0,0
D000556,PO000556,S0055,SITE_09,2025-10-21,0,0.973,0,0,0
D000557,PO000557,S0063,SITE_11,2025-12-23,1,0.969,0,0,0
D000558,PO000558,S0091,SITE_08,2026-01-30,1,0.939,0,0,0
D000559,PO000559,S0017,SITE_06,2026-03-25,0,0.891,0,0,0
D000560,PO000560,S0040,SITE_05,2026-02-26,0,0.864,1,0,0
D000561,PO000561,S0080,SITE_11,2025-11-19,0,1.0,0,0,0
D000562,PO000562,S0102,SITE_04,2025-10-30,1,0.935,0,0,0
D000563,PO000563,S0091,SITE_12,2026-03-02,1,0.889,0,0,0
D000564,PO000564,S0074,SITE_10,2025-12-02,1,0.999,0,0,0
D000565,PO000565,S0118,SITE_07,2026-01-06,1,0.901,0,0,0
D000566,PO000566,S0067,SITE_04,2026-03-02,0,0.95,0,0,0
D000567,PO000567,S0011,SITE_11,2026-04-10,1,0.918,0,1,0
D000568,PO000568,S0106,SITE_08,2025-12-27,1,0.868,0,0,0
D000569,PO000569,S0051,SITE_11,2025-11-18,1,0.952,1,0,0
D000570,PO000570,S0076,SITE_10,2025-10-31,0,0.875,0,0,0
D000571,PO000571,S0022,SITE_12,2026-04-05,1,1.0,0,0,0
D000572,PO000572,S0071,SITE_10,2026-03-06,1,0.964,0,0,0
D000573,PO000573,S0114,SITE_04,2026-02-08,1,0.915,0,0,0
D000574,PO000574,S0105,SITE_08,2026-04-01,1,0.985,0,0,0
D000575,PO000575,S0090,SITE_08,2026-03-20,1,0.976,0,0,0
D000576,PO000576,S0029,SITE_07,2026-01-29,1,0.915,0,0,0
D000577,PO000577,S0042,SITE_10,2025-11-01,1,0.896,0,1,0
D000578,PO000578,S0050,SITE_07,2026-03-21,1,0.769,0,0,0
D000579,PO000579,S0024,SITE_12,2025-11-01,0,0.91,0,0,0
D000580,PO000580,S0093,SITE_08,2026-04-14,0,0.967,0,0,0
D000581,PO000581,S0092,SITE_11,2026-03-14,0,0.873,0,0,0
D000582,PO000582,S0004,SITE_08,2026-04-07,0,0.896,0,0,1
D000583,PO000583,S0022,SITE_01,2026-04-15,1,1.0,0,0,0
D000584,PO000584,S0046,SITE_09,2026-01-26,0,0.965,0,0,0
D000585,PO000585,S0057,SITE_09,2026-01-16,0,0.935,1,0,0
D000586,PO000586,S0030,SITE_12,2026-01-24,0,0.963,0,1,0
D000587,PO000587,S0046,SITE_12,2026-04-02,1,0.886,0,0,0
D000588,PO000588,S0089,SITE_10,2026-03-22,1,0.916,0,0,0
D000589,PO000589,S0080,SITE_07,2026-02-09,1,0.922,0,0,1
D000590,PO000590,S0074,SITE_07,2025-12-21,1,0.932,1,0,0
D000591,PO000591,S0078,SITE_09,2026-01-25,0,0.963,0,0,0
D000592,PO000592,S0050,SITE_07,2026-03-13,0,0.928,1,0,0
D000593,PO000593,S0042,SITE_07,2026-01-31,0,0.921,0,0,0
D000594,PO000594,S0110,SITE_11,2026-04-07,0,0.937,0,0,0
D000595,PO000595,S0019,SITE_06,2025-11-13,0,1.0,0,0,0
D000596,PO000596,S0104,SITE_02,2025-11-01,0,0.938,0,1,0
D000597,PO000597,S0031,SITE_06,2026-01-27,1,0.928,0,0,0
D000598,PO000598,S0078,SITE_03,2025-11-24,1,0.999,0,0,0
D000599,PO000599,S0035,SITE_06,2025-11-30,0,1.0,0,0,0
D000600,PO000600,S0043,SITE_06,2026-01-06,0,0.975,0,0,0
D000601,PO000601,S0039,SITE_07,2026-01-22,1,0.944,0,0,0
D000602,PO000602,S0065,SITE_01,2026-02-17,0,0.963,0,0,0
D000603,PO000603,S0036,SITE_10,2025-11-18,1,0.933,0,0,0
D000604,PO000604,S0106,SITE_10,2026-03-20,1,0.883,0,0,0
D000605,PO000605,S0090,SITE_07,2026-03-16,1,0.94,0,0,0
D000606,PO000606,S0106,SITE_02,2025-12-12,0,0.93,0,0,0
D000607,PO000607,S0072,SITE_10,2025-11-30,1,0.873,0,0,0
D000608,PO000608,S0110,SITE_05,2025-12-09,1,0.841,0,0,0
D000609,PO000609,S0038,SITE_04,2026-03-14,1,0.945,0,0,0
D000610,PO000610,S0042,SITE_08,2026-02-14,1,0.87,0,0,0
D000611,PO000611,S0120,SITE_05,2025-12-28,1,0.912,0,0,0
D000612,PO000612,S0069,SITE_01,2025-12-29,0,0.948,0,0,0
D000613,PO000613,S0118,SITE_07,2025-11-15,0,0.886,0,0,0
D000614,PO000614,S0072,SITE_07,2026-02-03,1,0.944,0,0,0
D000615,PO000615,S0103,SITE_12,2025-10-27,0,0.959,0,0,0
D000616,PO000616,S0085,SITE_12,2026-01-23,1,1.0,0,0,0
D000617,PO000617,S0088,SITE_02,2026-01-24,0,0.96,0,0,0
D000618,PO000618,S0106,SITE_06,2026-04-11,0,0.996,0,0,0
D000619,PO000619,S0099,SITE_12,2026-03-22,1,0.942,0,0,0
D000620,PO000620,S0032,SITE_01,2026-03-26,0,1.0,0,0,0
D000621,PO000621,S0014,SITE_11,2026-03-14,1,0.895,0,0,0
D000622,PO000622,S0040,SITE_01,2025-12-15,0,0.919,0,0,0
D000623,PO000623,S0076,SITE_08,2025-12-22,0,0.883,0,0,0
D000624,PO000624,S0083,SITE_10,2026-01-22,1,0.966,0,0,0
D000625,PO000625,S0008,SITE_03,2026-04-17,0,0.957,0,0,0
D000626,PO000626,S0008,SITE_09,2025-11-25,1,0.963,0,0,0
D000627,PO000627,S0101,SITE_12,2026-01-25,1,1.0,0,0,0
D000628,PO000628,S0046,SITE_07,2026-03-31,1,0.902,0,0,0
D000629,PO000629,S0117,SITE_01,2026-04-09,0,1.0,0,0,0
D000630,PO000630,S0088,SITE_04,2026-04-08,1,1.0,0,0,0
D000631,PO000631,S0022,SITE_06,2026-02-22,1,0.913,0,0,0
D000632,PO000632,S0079,SITE_04,2026-03-11,0,0.875,0,0,0
D000633,PO000633,S0001,SITE_04,2026-04-09,1,0.976,0,0,0
D000634,PO000634,S0077,SITE_08,2026-03-09,0,0.853,0,0,0
D000635,PO000635,S0095,SITE_06,2025-12-03,0,0.922,0,0,0
D000636,PO000636,S0064,SITE_05,2026-03-19,0,0.989,0,0,0
D000637,PO000637,S0094,SITE_08,2025-10-26,0,0.911,0,0,0
D000638,PO000638,S0018,SITE_12,2026-01-06,0,0.966,0,0,0
D000639,PO000639,S0010,SITE_04,2026-04-10,1,1.0,1,0,0
D000640,PO000640,S0030,SITE_05,2026-02-21,1,0.99,0,0,0
D000641,PO000641,S0053,SITE_08,2025-11-17,0,0.936,0,0,0
D000642,PO000642,S0116,SITE_10,2026-03-13,1,0.913,0,0,0
D000643,PO000643,S0116,SITE_08,2025-10-22,1,0.957,1,0,0
D000644,PO000644,S0029,SITE_05,2025-11-21,1,1.0,0,0,0
D000645,PO000645,S0100,SITE_02,2026-04-12,1,0.832,0,0,0
D000646,PO000646,S0007,SITE_05,2026-03-25,1,0.995,0,0,0
D000647,PO000647,S0009,SITE_01,2026-01-03,0,0.955,0,0,0
D000648,PO000648,S0047,SITE_06,2025-11-03,1,0.905,0,0,0
D000649,PO000649,S0068,SITE_11,2026-04-05,1,0.947,0,0,0
D000650,PO000650,S0119,SITE_10,2025-12-17,1,0.864,0,0,0
D000651,PO000651,S0009,SITE_05,2025-10-22,1,0.87,0,0,0
D000652,PO000652,S0043,SITE_09,2026-04-02,1,0.891,0,0,0
D000653,PO000653,S0104,SITE_05,2025-11-30,1,0.909,0,0,0
D000654,PO000654,S0105,SITE_05,2025-12-11,1,0.875,0,0,0
D000655,PO000655,S0105,SITE_05,2025-12-16,1,0.899,0,0,0
D000656,PO000656,S0094,SITE_04,2026-03-27,1,0.883,0,0,0
D000657,PO000657,S0111,SITE_07,2026-01-03,0,0.947,0,0,0
D000658,PO000658,S0085,SITE_06,2026-04-05,0,0.964,0,0,0
D000659,PO000659,S0117,SITE_04,2025-12-18,0,1.0,0,0,0
D000660,PO000660,S0106,SITE_07,2025-12-08,1,0.882,0,0,0
D000661,PO000661,S0008,SITE_10,2026-01-06,1,0.889,1,0,0
D000662,PO000662,S0019,SITE_03,2025-11-12,1,1.0,0,0,0
D000663,PO000663,S0064,SITE_06,2026-01-19,1,0.963,0,0,0
D000664,PO000664,S0015,SITE_05,2026-02-06,1,0.942,0,0,0
D000665,PO000665,S0003,SITE_12,2025-11-16,1,1.0,0,1,0
D000666,PO000666,S0053,SITE_11,2025-12-15,1,0.993,0,0,0
D000667,PO000667,S0070,SITE_01,2025-11-21,1,0.924,0,0,0
D000668,PO000668,S0057,SITE_06,2025-12-15,1,0.93,0,0,0
D000669,PO000669,S0020,SITE_09,2026-01-02,1,0.938,0,0,0
D000670,PO000670,S0030,SITE_10,2026-01-03,0,1.0,1,0,0
D000671,PO000671,S0032,SITE_06,2026-01-19,1,0.989,0,0,0
D000672,PO000672,S0089,SITE_11,2026-04-07,0,0.844,0,0,0
D000673,PO000673,S0032,SITE_07,2025-11-19,1,1.0,0,0,0
D000674,PO000674,S0002,SITE_01,2025-12-27,1,0.945,0,0,0
D000675,PO000675,S0107,SITE_07,2026-03-09,0,0.8,0,1,0
D000676,PO000676,S0026,SITE_05,2025-12-11,0,0.993,0,0,0
D000677,PO000677,S0023,SITE_04,2025-12-18,1,0.96,0,1,0
D000678,PO000678,S0120,SITE_07,2025-11-24,1,0.887,0,0,0
D000679,PO000679,S0081,SITE_04,2025-10-26,0,0.997,0,0,0
D000680,PO000680,S0101,SITE_12,2025-10-22,1,0.943,0,0,0
D000681,PO000681,S0046,SITE_02,2025-11-22,0,0.953,0,0,0
D000682,PO000682,S0108,SITE_04,2026-03-07,1,0.888,0,0,0
D000683,PO000683,S0050,SITE_12,2025-11-08,1,0.887,0,0,0
D000684,PO000684,S0004,SITE_12,2026-04-05,1,0.766,0,0,0
D000685,PO000685,S0053,SITE_10,2025-12-28,1,0.876,1,1,0
D000686,PO000686,S0033,SITE_05,2025-11-23,0,0.953,0,1,0
D000687,PO000687,S0086,SITE_05,2025-12-16,0,0.959,0,1,0
D000688,PO000688,S0030,SITE_01,2025-12-07,1,0.928,0,0,0
D000689,PO000689,S0033,SITE_07,2026-02-07,1,1.0,0,0,0
D000690,PO000690,S0055,SITE_04,2026-01-08,0,0.915,0,0,0
D000691,PO000691,S0025,SITE_09,2025-12-19,1,0.984,0,0,0
D000692,PO000692,S0070,SITE_12,2026-02-18,1,0.924,0,0,0
D000693,PO000693,S0031,SITE_06,2025-12-30,1,0.994,0,0,0
D000694,PO000694,S0115,SITE_06,2025-11-03,0,0.87,0,0,0
D000695,PO000695,S0082,SITE_01,2025-11-21,1,0.923,0,0,0
D000696,PO000696,S0108,SITE_01,2026-03-29,0,0.893,0,0,0
D000697,PO000697,S0055,SITE_10,2025-10-27,0,1.0,0,1,0
D000698,PO000698,S0060,SITE_09,2026-02-13,0,0.959,0,0,0
D000699,PO000699,S0060,SITE_06,2025-12-01,0,0.967,0,0,0
D000700,PO000700,S0010,SITE_08,2025-10-29,1,0.972,0,0,0
D000701,PO000701,S0076,SITE_05,2025-12-30,1,0.855,0,0,0
D000702,PO000702,S0051,SITE_07,2026-02-05,0,0.973,0,0,0
D000703,PO000703,S0096,SITE_05,2025-12-18,1,0.981,0,1,0
D000704,PO000704,S0044,SITE_02,2026-01-31,1,0.944,0,0,0
D000705,PO000705,S0102,SITE_01,2026-01-10,0,0.933,0,0,0
D000706,PO000706,S0116,SITE_09,2026-02-13,1,0.889,0,0,0
D000707,PO000707,S0011,SITE_07,2026-04-02,1,1.0,0,0,0
D000708,PO000708,S0025,SITE_05,2026-01-22,0,0.894,0,0,0
D000709,PO000709,S0012,SITE_06,2026-02-11,1,1.0,0,0,0
D000710,PO000710,S0024,SITE_07,2026-01-13,1,0.986,0,0,0
D000711,PO000711,S0102,SITE_05,2025-11-09,0,0.87,0,0,1
D000712,PO000712,S0076,SITE_04,2025-10-31,1,0.848,0,0,0
D000713,PO000713,S0045,SITE_08,2026-05-03,0,0.881,0,0,0
D000714,PO000714,S0088,SITE_08,2025-10-30,1,0.974,0,0,0
D000715,PO000715,S0032,SITE_01,2025-12-07,1,1.0,0,0,0
D000716,PO000716,S0031,SITE_08,2026-03-04,1,0.881,0,0,0
D000717,PO000717,S0070,SITE_09,2026-01-11,1,0.912,0,0,0
D000718,PO000718,S0100,SITE_11,2025-12-27,1,1.0,0,0,0
D000719,PO000719,S0063,SITE_07,2026-02-23,0,1.0,1,0,0
D000720,PO000720,S0108,SITE_04,2026-03-10,0,0.757,1,0,0
D000721,PO000721,S0107,SITE_06,2026-03-01,0,0.853,0,0,0
D000722,PO000722,S0019,SITE_02,2025-11-17,0,0.918,0,0,1
D000723,PO000723,S0087,SITE_09,2026-03-29,0,1.0,0,0,0
D000724,PO000724,S0053,SITE_09,2025-12-11,0,1.0,0,0,1
D000725,PO000725,S0072,SITE_08,2026-03-17,1,0.913,0,0,0
D000726,PO000726,S0013,SITE_04,2025-11-21,0,0.8,0,0,0
D000727,PO000727,S0109,SITE_11,2026-01-30,0,0.77,0,0,0
D000728,PO000728,S0093,SITE_10,2026-03-20,1,0.874,0,0,0
D000729,PO000729,S0107,SITE_08,2026-01-13,1,0.786,1,0,0
D000730,PO000730,S0094,SITE_07,2026-01-03,1,0.887,0,0,0
